@relation activity_recognition_labeled-weka.filters.unsupervised.attribute.Remove-R3-32-weka.filters.unsupervised.attribute.Remove-R1-2-weka.filters.unsupervised.attribute.Remove-R4-6-weka.filters.unsupervised.attribute.Remove-R10

@attribute XAVG numeric
@attribute YAVG numeric
@attribute ZAVG numeric
@attribute XABSOLDEV numeric
@attribute YABSOLDEV numeric
@attribute ZABSOLDEV numeric
@attribute XSTANDDEV numeric
@attribute YSTANDDEV numeric
@attribute ZSTANDDEV numeric
@attribute class {Walking,Jogging,Upstairs,Downstairs,Sitting,Standing}

@data
0,8.71,-0.97,5.87,2.88,2.78,7.02,3.93,7.02,Walking
0,8.86,-0.94,5.81,3.16,2.96,7.04,4.15,7.04,Walking
0,8.79,-0.78,5.84,2.86,2.89,6.86,3.77,6.86,Walking
0,8.98,-0.99,6.05,2.92,2.82,7.15,3.91,7.15,Walking
0,8.77,-0.77,5.94,3.09,3.19,7.15,4.17,7.15,Walking
0,8.75,-0.81,6.1,2.96,3.17,7.25,3.91,7.25,Walking
0,8.84,-0.76,5.69,3.08,2.94,6.84,4.01,6.84,Walking
0,8.99,-0.86,5.48,2.88,2.82,6.74,3.88,6.74,Walking
0,8.94,-0.89,5.76,3.18,2.79,6.9,4.12,6.9,Walking
0,8.84,-0.71,5.78,2.79,2.73,6.73,3.7,6.73,Walking
0,8.77,-0.52,5.47,2.78,2.74,6.38,3.73,6.38,Walking
0,0.05,0,0.01,0.05,0,3.85,9.91,3.85,Walking
0,6.7,-2.69,8.52,7.68,3.74,10.89,8.78,10.89,Jogging
0,6.64,-2.21,8.48,7.86,3.44,10.78,8.87,10.78,Jogging
0,6.82,-1.25,8.46,7.73,3.56,10.6,8.69,10.6,Jogging
0,7.45,-1.94,8.6,7.94,3.63,10.94,8.88,10.94,Jogging
0,7.79,-1.04,9.13,7.84,3.61,11.1,8.94,11.1,Jogging
0,7.07,-1.64,8.02,8.04,3.47,10.24,9.1,10.24,Jogging
0,6.94,-1.02,8.44,7.45,3.21,10.32,8.44,10.32,Jogging
0,7.51,-1.35,8.96,7.65,3.48,10.99,8.65,10.99,Jogging
0,6.82,-1.64,8.48,7.8,3.61,10.78,8.88,10.78,Jogging
0,7.28,-1.57,8.39,7.65,3.29,10.61,8.72,10.61,Jogging
0,7.01,-0.97,8.12,7.4,3.29,10.17,8.45,10.17,Jogging
0,7.74,-0.48,8.55,7.46,3.23,10.38,8.36,10.38,Jogging
0,7.51,-0.96,8.8,7.71,3.66,10.96,8.7,10.96,Jogging
0,6.65,-1.28,8.16,7.38,3.43,10.2,8.55,10.2,Jogging
0,6.49,-1.08,8.3,7.42,3.19,10.37,8.56,10.37,Jogging
0,8.62,-1.26,8.94,7.65,3.54,11.13,8.61,11.13,Jogging
0,7.59,-0.63,8.86,7.75,3.17,10.63,8.61,10.63,Jogging
0,6.73,-1.13,7.93,7.61,3.5,10.09,8.61,10.09,Jogging
0,7.04,-1.37,8.02,7.47,3.26,9.97,8.51,9.97,Jogging
0,7.13,-0.46,8.75,7.31,3.92,10.78,8.38,10.78,Jogging
0,8.17,-0.73,8.52,7.84,3.77,10.5,8.81,10.5,Jogging
0,7.87,-0.11,8.75,7.1,3.88,10.48,8.24,10.48,Jogging
0,7.55,-0.35,8.77,6.97,3.41,10.47,8.02,10.47,Jogging
0,7.25,-0.1,8.29,7.86,3.55,10.06,8.82,10.06,Jogging
0,6.88,-0.73,8.45,7.03,3.18,10.41,8.12,10.41,Jogging
0,7.95,-0.61,8.67,7.2,3.67,10.41,8.31,10.41,Jogging
0,7.16,-0.85,8.04,7.18,3.38,9.74,8.27,9.74,Jogging
0,5.03,-0.23,5.31,4.13,1.95,9.69,7.76,9.69,Jogging
0,9.87,-0.84,3.88,3.73,2.73,5.05,4.73,5.05,Walking
0,9.92,-0.59,3.97,3.59,3.08,5.01,4.5,5.01,Walking
0,10.01,-0.72,4.09,3.61,2.65,5.36,4.49,5.36,Walking
0,10.03,-0.87,4.07,3.71,2.48,5.3,4.64,5.3,Walking
0,10.06,-0.86,3.98,3.52,2.28,5.12,4.47,5.12,Walking
0,9.82,-0.78,3.9,3.44,2.37,5.15,4.36,5.15,Walking
0,10,-0.74,4.28,3.47,2.55,5.42,4.4,5.42,Walking
0,9.86,-0.88,4.02,3.77,2.47,5.18,4.61,5.18,Walking
0,9.92,-0.76,3.95,3.2,2.46,5.16,4.06,5.16,Walking
0,9.93,-0.74,4.13,3.16,2.65,5.24,4.16,5.24,Walking
0,10.06,-0.73,3.96,3.42,2.72,5.02,4.38,5.02,Walking
0,10.15,-0.7,3.92,3.09,2.6,5.08,4.09,5.08,Walking
0,9.98,-0.76,3.29,2.77,2.4,4.35,3.66,4.35,Walking
0,10.06,-0.77,3.84,3.07,2.55,4.93,4.05,4.93,Walking
0,9.93,-0.75,4,3.25,2.45,5.16,4.18,5.16,Walking
0,10.16,-0.81,3.86,3.09,2.43,5.03,4.06,5.03,Walking
0,10.07,-0.77,3.73,3.11,2.52,4.92,3.97,4.92,Walking
0,9.86,-0.84,4.01,3.36,2.88,5.42,4.35,5.42,Walking
0,10.1,-0.83,3.98,3.21,2.74,5.12,4.17,5.12,Walking
0,10.05,-0.71,3.86,3.09,2.63,5.11,4.03,5.11,Walking
0,10.06,-0.62,3.78,3.06,2.84,4.99,4,4.99,Walking
0,9.92,-0.71,3.8,3.14,2.69,5.02,4.13,5.02,Walking
0,10.03,-0.74,3.79,3.26,2.71,5.17,4.13,5.17,Walking
0,9.97,-0.7,3.83,3,2.8,5.15,3.98,5.15,Walking
0,9.96,-0.69,3.92,3.34,2.97,5.19,4.28,5.19,Walking
0,10.08,-0.73,3.91,3.22,2.89,5.14,4.1,5.14,Walking
0,10.06,-0.61,3.91,3.11,2.61,5.23,4.02,5.23,Walking
0,9.9,-0.72,3.97,3.05,2.48,5.1,3.94,5.1,Walking
0,10.02,-0.67,3.59,2.75,2.43,4.59,3.61,4.59,Walking
0,10.1,-0.65,3.44,2.6,2.39,4.27,3.38,4.27,Walking
0,8.84,-0.72,2.89,2.31,1.94,4.09,3.39,4.09,Walking
0,7.01,-0.84,7.79,6.89,3.31,9.8,7.98,9.8,Jogging
0,7.88,-1.8,8.46,7.78,3.51,10.64,8.81,10.64,Jogging
0,7.68,-1.42,8.66,7.98,3.69,10.96,8.88,10.96,Jogging
0,8.1,-1.26,8.44,7.86,3.6,10.46,8.74,10.46,Jogging
0,8.56,-1.42,8.63,8.06,3.58,10.75,9,10.75,Jogging
0,7.81,-0.56,9.2,7.93,3.9,11.19,8.92,11.19,Jogging
0,7.54,-0.78,9.08,7.68,4.23,11.15,8.68,11.15,Jogging
0,7.74,-0.28,8.33,7.23,3.83,10.19,8.33,10.19,Jogging
0,7.39,-1.02,8.19,7.26,3.55,10.12,8.37,10.12,Jogging
0,7.25,-0.39,7.84,7.42,3.4,9.56,8.47,9.56,Jogging
0,7.6,-1.04,8.31,7.5,3.38,10.34,8.56,10.34,Jogging
0,6.67,-0.9,7.73,7.24,3.52,9.63,8.33,9.63,Jogging
0,7.94,-0.15,8.82,7.31,4.05,10.7,8.29,10.7,Jogging
0,8.16,-0.83,8.9,7.69,3.4,10.95,8.69,10.95,Jogging
0,7.62,-0.5,8.02,7.7,3.58,9.93,8.63,9.93,Jogging
0,7.2,-0.65,8.29,7.59,3.48,10.58,8.67,10.58,Jogging
0,7.91,-1.3,8.53,7.55,3.82,10.74,8.55,10.74,Jogging
0,7.87,-0.84,8.49,7.24,3.49,10.41,8.36,10.41,Jogging
0,7.75,-0.93,8.33,6.91,3.17,9.85,7.95,9.85,Jogging
0,7.55,-0.24,8.45,7.58,3.54,10.25,8.49,10.25,Jogging
0,7.73,-0.42,8.5,7.57,3.93,10.16,8.64,10.16,Jogging
0,6.77,-1.21,8.05,7.15,3.27,9.84,8.44,9.84,Jogging
0,7.65,-0.49,8.34,7.41,3.49,10.26,8.39,10.26,Jogging
0,7.35,-0.59,7.65,6.72,3.33,9.59,7.92,9.59,Jogging
0,7.03,-0.79,8.02,7.23,3.65,9.92,8.25,9.92,Jogging
0,7.22,-0.23,8.36,7.71,3.5,10.35,8.63,10.35,Jogging
0,7.92,-0.46,7.75,6.98,3.76,9.55,7.98,9.55,Jogging
0,8.04,-0.35,8.12,7.56,3.6,9.83,8.53,9.83,Jogging
0,7.67,-0.26,8.17,7.38,3.3,9.56,8.38,9.56,Jogging
0,0.4,-0.04,0.15,0.38,0.11,4.55,11.33,4.55,Jogging
0,9.56,0.34,3.88,2.66,2.4,4.82,3.39,4.82,Upstairs
0,9.36,0.03,4.41,2.69,2.18,5.18,3.38,5.18,Upstairs
0,9.18,-0.43,4.53,2.57,1.78,5.19,3.28,5.19,Upstairs
0,9.31,-0.27,4.25,2.5,1.92,5.02,3.31,5.02,Upstairs
0,9.26,-0.32,4.42,2.52,1.8,5.1,3.3,5.1,Upstairs
0,8.19,-0.35,4.19,2.37,1.73,5.19,3.42,5.19,Upstairs
0,8.72,0.81,5.36,2.51,1.97,6.3,3.13,6.3,Downstairs
0,8.71,0.29,5.96,2.67,2.32,6.85,3.39,6.85,Downstairs
0,8.49,0.09,6.07,2.64,1.83,7.1,3.25,7.1,Downstairs
0,8.55,0.37,6,2.53,2.02,6.75,3.14,6.75,Downstairs
0,8.54,0.45,5.72,2.86,1.97,6.65,3.58,6.65,Downstairs
0,0.71,0.06,0.51,0.65,0.32,6.74,7.44,6.74,Downstairs
0,10.26,-0.13,2.82,2.61,2.02,3.64,3.21,3.64,Upstairs
0,10.32,-0.32,2.21,2.51,1.55,2.8,3.14,2.8,Upstairs
0,10.09,-0.41,2.91,2.84,2.01,3.79,3.48,3.79,Upstairs
0,10.06,-0.34,2.79,2.7,1.93,3.62,3.49,3.62,Upstairs
0,10.3,-0.25,2.76,2.6,1.84,3.6,3.29,3.6,Upstairs
0,6.53,0.05,1.5,2.45,1.09,3.16,4.7,3.16,Upstairs
0,9.87,0.49,3.36,2.97,2.01,4.24,3.73,4.24,Downstairs
0,9.81,0.57,3.34,2.65,1.83,4.01,3.25,4.01,Downstairs
0,9.81,0.32,3.46,2.64,1.91,4.21,3.25,4.21,Downstairs
0,9.85,0.47,3.69,2.97,2.14,4.54,3.66,4.54,Downstairs
0,8.82,0.51,3.36,2.7,1.75,4.58,3.83,4.58,Downstairs
0,9.6,-0.69,5.15,2.85,1.86,6.25,3.36,6.25,Upstairs
0,8.71,-0.55,5.75,2.44,1.84,6.56,3.13,6.56,Upstairs
0,8.51,-0.5,6.09,2.35,1.68,7.05,2.96,7.05,Upstairs
0,8.55,-0.28,5.71,2.47,1.64,6.58,3.2,6.58,Upstairs
0,8.45,-0.26,5.99,1.98,1.45,6.73,2.57,6.73,Upstairs
0,7.5,-0.36,4.81,2.13,1.52,6.57,3.19,6.57,Upstairs
0,9.92,0.68,2.99,2.96,1.81,3.73,3.6,3.73,Downstairs
0,10.05,0.17,2.96,2.47,1.83,3.8,3.07,3.8,Downstairs
0,9.86,0.16,2.91,2.91,1.57,3.65,3.48,3.65,Downstairs
0,10.04,0.1,2.98,2.63,1.91,3.82,3.25,3.82,Downstairs
0,9.89,0.13,2.89,2.79,1.73,3.76,3.41,3.76,Downstairs
0,3.74,-0.16,0.97,2.4,0.76,3.36,7.43,3.36,Downstairs
0,9.67,0.24,3.75,2.66,1.88,4.71,3.26,4.71,Upstairs
0,9.71,-0.37,3.72,2.4,1.72,4.65,3.05,4.65,Upstairs
0,9.74,-0.22,3.81,2.5,1.61,4.61,3.09,4.61,Upstairs
0,9.78,-0.36,3.83,2.33,1.98,4.72,2.94,4.72,Upstairs
0,9.84,-0.38,3.63,2.24,1.69,4.37,2.89,4.37,Upstairs
0,9.69,-0.32,3.43,2.59,1.44,4.37,3.26,4.37,Upstairs
0,1.17,0.2,0.23,1.03,0.23,2.45,8.88,2.45,Upstairs
0,9.25,0.98,5.16,2.67,1.96,6.14,3.38,6.14,Downstairs
0,8.82,0.42,5.78,2.66,1.81,6.61,3.45,6.61,Downstairs
0,8.77,0.32,5.7,2.61,1.91,6.59,3.35,6.59,Downstairs
0,8.23,0.75,5.98,2.74,1.84,6.9,3.66,6.9,Downstairs
0,8.55,0.61,5.84,2.87,2.18,6.66,3.61,6.66,Downstairs
0,5.74,0.53,3.38,2.35,1.27,6.06,4.64,6.06,Downstairs
0,10.04,0.32,2.03,3.52,2.92,2.69,4.4,2.69,Walking
0,10.2,0.35,1.91,3.68,3.04,2.59,4.5,2.59,Walking
0,10.01,0.38,1.84,3.6,3.05,2.52,4.47,2.52,Walking
0,10.19,0.62,1.9,3.54,3.11,2.5,4.29,2.5,Walking
0,10.19,0.18,2.1,3.91,3.19,2.72,4.73,2.72,Walking
0,10.11,0.18,2.51,3.9,3.23,3.12,4.83,3.12,Walking
0,10.14,0.23,2.21,3.99,3.35,2.89,4.79,2.89,Walking
0,10.11,0.24,2.26,4.21,3.47,2.9,5.09,2.9,Walking
0,10.14,0.48,2.18,3.98,3.39,2.8,4.78,2.8,Walking
0,10.17,0.42,2.06,3.66,3.26,2.69,4.52,2.69,Walking
0,9.95,0.27,2.35,4.11,3.37,2.99,4.99,2.99,Walking
0,10.19,0.13,2.22,4.14,3.4,2.93,5.07,2.93,Walking
0,10.15,0.43,2.13,3.84,3.19,2.67,4.69,2.67,Walking
0,10.09,0.37,2.18,3.98,3.23,2.78,4.79,2.78,Walking
0,10.02,0.45,2.19,3.87,3.23,2.8,4.67,2.8,Walking
0,10.11,0.28,2.11,3.76,3.05,2.69,4.63,2.69,Walking
0,10.21,0.33,2.05,4.14,3.35,2.68,5.01,2.68,Walking
0,10.16,0.3,2.14,3.95,3.47,2.73,4.82,2.73,Walking
0,10.18,0.25,2.25,3.98,3.33,2.84,4.81,2.84,Walking
0,9.98,0.42,2.28,4.11,3.32,2.84,4.98,2.84,Walking
0,10.17,0.32,2.26,3.89,3.42,2.83,4.84,2.83,Walking
0,10.24,0.38,2.29,3.94,3.53,2.98,4.77,2.98,Walking
0,10.1,0.7,2.23,4.04,3.47,2.81,4.88,2.81,Walking
0,10.13,0.65,2.09,3.66,3.57,2.71,4.58,2.71,Walking
0,10.14,0.49,1.94,3.82,3.41,2.6,4.67,2.6,Walking
0,10.24,0.55,2.05,3.89,3.44,2.69,4.69,2.69,Walking
0,10.05,0.69,2.11,3.84,3.37,2.72,4.66,2.72,Walking
0,10.16,0.61,2.22,3.95,3.49,2.8,4.79,2.8,Walking
0,10.17,0.71,2.1,3.9,3.42,2.74,4.77,2.74,Walking
0,10.21,0.58,2.12,3.81,3.43,2.72,4.64,2.72,Walking
0,9.95,0.55,1.93,3.78,3.35,2.6,4.57,2.6,Walking
0,3.94,0.36,0.71,2.54,1.17,2.47,7.52,2.47,Walking
0,7.4,0.84,4.12,7.44,7.17,5.34,8.61,5.34,Jogging
0,7.47,0.57,4.57,7.66,7.61,5.68,8.85,5.68,Jogging
0,7.02,0.32,4.05,7.63,7.22,5.1,8.88,5.1,Jogging
0,7.94,0.52,4.14,7.95,6.97,5.15,9.01,5.15,Jogging
0,7.88,0.57,4.26,8.05,7.38,5.29,9.24,5.29,Jogging
0,7.68,0.62,3.9,8.1,7.55,4.91,9.33,4.91,Jogging
0,7.55,0.41,3.85,7.89,7.26,4.83,9.08,4.83,Jogging
0,7.67,0.88,3.9,7.84,7.43,4.86,9.01,4.86,Jogging
0,7.58,1.03,4.17,7.6,7.01,5.14,8.66,5.14,Jogging
0,7.54,1.19,4.59,7.67,7.35,5.6,8.82,5.6,Jogging
0,7.69,0.95,4.43,7.94,7.8,5.48,9.13,5.48,Jogging
0,7.79,1.66,4.34,8.44,7.24,5.51,9.34,5.51,Jogging
0,7.81,1.48,4.39,7.86,6.72,5.46,8.89,5.46,Jogging
0,8.04,1.54,4.28,7.99,7.01,5.56,9.12,5.56,Jogging
0,7.88,0.64,4.51,8.17,7.72,5.49,9.38,5.49,Jogging
0,7.01,0.39,4.43,7.94,7.67,5.48,9.2,5.48,Jogging
0,7.08,0.56,4.56,7.5,7.49,5.56,8.75,5.56,Jogging
0,7,0.64,4.39,7.96,7.51,5.46,9.01,5.46,Jogging
0,7.81,0.86,4.06,8.46,7.37,5.06,9.48,5.06,Jogging
0,7.35,1.39,4.76,7.25,6.74,5.72,8.45,5.72,Jogging
0,7.98,1.41,4.32,7.95,7.48,5.46,8.96,5.46,Jogging
0,7.75,0.72,4.38,8.13,7.12,5.4,9.3,5.4,Jogging
0,8.16,1.09,4.61,7.95,6.79,5.55,8.9,5.55,Jogging
0,7.21,0.55,4.57,8.24,7.75,5.67,9.42,5.67,Jogging
0,8.18,1.88,4.59,7.86,7.31,5.64,9.06,5.64,Jogging
0,7.68,0.9,4.62,8.37,7.3,5.94,9.44,5.94,Jogging
0,7.36,0.79,3.99,7.87,6.73,4.92,9.12,4.92,Jogging
0,2.72,0.11,0.86,2.23,1.07,3.94,9.22,3.94,Jogging
0,9.9,0.84,2.37,4.08,3.42,3.01,4.86,3.01,Walking
0,9.99,0.78,2.64,4.11,3.5,3.24,5.05,3.24,Walking
0,9.91,0.82,2.38,4.05,3.3,3.07,4.92,3.07,Walking
0,9.99,0.85,2.6,4.36,3.77,3.36,5.26,3.36,Walking
0,10.02,0.65,2.52,4.4,3.74,3.28,5.35,3.28,Walking
0,10.02,0.72,2.56,4.3,3.92,3.3,5.2,3.3,Walking
0,10.08,0.82,2.38,4.13,3.92,3.03,5.06,3.03,Walking
0,9.85,0.8,1.96,4.15,3.33,2.59,5.05,2.59,Walking
0,9.98,0.71,2.03,4.01,3.3,2.65,4.97,2.65,Walking
0,10.18,0.79,2.1,3.93,3.48,2.71,4.85,2.71,Walking
0,9.91,0.87,1.9,3.75,3.54,2.5,4.68,2.5,Walking
0,10.05,0.65,2.08,3.83,3.56,2.6,4.74,2.6,Walking
0,10.33,0.87,2.12,4,3.62,2.69,4.81,2.69,Walking
0,9.86,0.75,1.99,4.06,3.67,2.56,4.98,2.56,Walking
0,10.01,0.9,2.16,3.91,3.78,2.85,4.77,2.85,Walking
0,10.12,0.8,1.75,3.66,3.49,2.31,4.55,2.31,Walking
0,10.01,0.91,1.88,3.78,3.34,2.52,4.65,2.52,Walking
0,10.01,0.79,1.97,3.81,3.15,2.46,4.61,2.46,Walking
0,10.02,0.99,1.83,3.76,2.98,2.41,4.59,2.41,Walking
0,9.92,0.92,1.92,4.16,3.46,2.42,5.04,2.42,Walking
0,9.97,0.63,2.01,3.9,3.42,2.56,4.81,2.56,Walking
0,10.12,0.72,2.32,4.27,3.65,2.91,5.14,2.91,Walking
0,9.93,0.94,2.24,3.98,3.61,2.79,4.89,2.79,Walking
0,10.09,0.77,2.16,3.98,3.43,2.76,4.88,2.76,Walking
0,10.08,0.78,2.17,3.88,3.54,2.75,4.81,2.75,Walking
0,10.2,1.1,2.3,4.14,3.79,2.88,5.03,2.88,Walking
0,10.12,0.7,2.21,4.09,3.59,2.83,4.96,2.83,Walking
0,10.1,0.64,2.23,4.06,3.4,2.82,4.94,2.82,Walking
0,10.01,0.6,2.15,4.16,3.49,2.69,4.99,2.69,Walking
0,10.04,0.84,2.15,3.84,3.42,2.8,4.75,2.8,Walking
0,10.11,0.73,2.15,3.92,3.42,2.77,4.72,2.77,Walking
0,10.12,0.8,2.12,3.93,3.32,2.69,4.82,2.69,Walking
0,8.78,0.66,1.72,3.3,2.82,2.5,4.68,2.5,Walking
0,7.08,0.15,4.36,7.93,7.63,5.48,9.24,5.48,Jogging
0,7.87,1.28,4.11,7.68,7.35,5.25,9,5.25,Jogging
0,7.63,0.84,4.28,8.31,7.84,5.38,9.58,5.38,Jogging
0,8.24,1.57,4.23,7.66,7.55,5.21,8.93,5.21,Jogging
0,6.81,0.07,3.96,8.28,7.13,4.99,9.68,4.99,Jogging
0,6.76,-0.63,4.01,8.83,8.07,5.03,10.14,5.03,Jogging
0,7.06,0.8,4.33,8.32,7.16,5.32,9.52,5.32,Jogging
0,7.27,0.48,4.01,8.19,7.31,5.12,9.44,5.12,Jogging
0,7.65,0.58,3.88,8.17,7.23,4.89,9.38,4.89,Jogging
0,7.62,0.92,4.35,8.15,7.35,5.46,9.3,5.46,Jogging
0,6.77,-0.1,4.54,8.28,8.04,5.77,9.66,5.77,Jogging
0,6.77,-0.41,4.24,8.19,7.64,5.39,9.6,5.39,Jogging
0,7.35,0.76,4.16,8.33,7.02,5.21,9.54,5.21,Jogging
0,7.35,1.02,4.37,7.86,7.15,5.32,9.1,5.32,Jogging
0,7.32,0.27,4.45,8.37,7.62,5.41,9.78,5.41,Jogging
0,7.64,0.3,4.6,8.08,7.52,5.42,9.4,5.42,Jogging
0,8.24,1.56,4.59,7.67,6.62,5.47,8.79,5.47,Jogging
0,7.8,0.81,4.28,7.79,6.36,5.22,9.01,5.22,Jogging
0,7.69,1.46,4.81,7.71,6.84,5.94,8.85,5.94,Jogging
0,7.73,1.27,4.39,8.34,7.04,5.29,9.55,5.29,Jogging
0,7.07,0.31,4.32,7.37,6.97,5.15,8.76,5.15,Jogging
0,8.32,1.52,4.53,7.45,7.01,5.56,8.57,5.56,Jogging
0,7.5,0.62,4.09,7.86,6.9,4.98,9.02,4.98,Jogging
0,6.74,0.54,4.34,8.17,7.03,5.27,9.29,5.27,Jogging
0,7.76,1.19,4.26,7.97,7.08,4.98,9.24,4.98,Jogging
0,7.48,0.95,4.92,8.26,7.1,5.6,9.61,5.6,Jogging
0,8.29,1.79,4.99,7.36,6.09,5.89,8.55,5.89,Jogging
0,7.36,0.69,4.17,7.55,6.2,5.03,8.73,5.03,Jogging
0,4.56,0.24,0.81,2.74,1.21,2.61,6.94,2.61,Jogging
0,9.52,1.69,2.14,4.02,2.14,2.83,5.06,2.83,Upstairs
0,9.59,1.6,1.64,3.71,1.68,2.09,4.37,2.09,Upstairs
0,9.48,1.74,1.61,3.61,1.52,2.1,4.34,2.1,Upstairs
0,9.68,1.65,1.53,2.98,1.55,1.92,3.69,1.92,Upstairs
0,9.68,1.52,1.44,3.17,1.67,1.85,3.91,1.85,Upstairs
0,9.55,1.71,1.42,3.19,1.7,1.84,3.9,1.84,Upstairs
0,1.13,0.36,0.23,1,0.32,2.43,9.38,2.43,Upstairs
0,9.51,1.86,2.38,3.14,1.83,3.1,4,3.1,Downstairs
0,9.49,1.76,2.53,3.11,1.88,3.28,3.82,3.28,Downstairs
0,9.41,1.56,2.89,3.07,2.02,3.68,3.89,3.68,Downstairs
0,9.51,1.25,2.6,2.75,1.83,3.26,3.57,3.26,Downstairs
0,9.57,1.72,2.1,2.11,1.56,2.71,2.82,2.71,Downstairs
0,9.62,1.72,2.22,2.69,1.83,2.81,3.47,2.81,Downstairs
0,3.83,0.59,1.18,2.29,0.94,3.98,6.59,3.98,Downstairs
0,9.32,1.76,1.66,3.44,1.74,2.04,4.24,2.04,Upstairs
0,9.27,2,1.53,2.43,1.91,1.89,3.14,1.89,Upstairs
0,9.53,1.81,1.54,2.17,1.73,1.94,2.89,1.94,Upstairs
0,9.26,2.1,1.45,2.29,1.9,1.82,3.01,1.82,Upstairs
0,9.42,1.78,1.42,2.12,1.75,1.75,2.84,1.75,Upstairs
0,9.48,1.93,1.27,1.72,1.76,1.53,2.4,1.53,Upstairs
0,9.18,2.24,1.37,2.15,1.83,1.73,2.9,1.73,Upstairs
0,9.32,2,1.41,2.11,1.7,1.76,2.88,1.76,Upstairs
0,1.47,0.16,0.27,1.26,0.22,2.46,9.16,2.46,Upstairs
0,9.62,2.19,1.45,1.87,1.5,1.82,2.48,1.82,Downstairs
0,9.63,1.97,1.26,2.15,1.6,1.64,2.97,1.64,Downstairs
0,9.53,2.17,1.39,2.03,1.56,1.69,2.69,1.69,Downstairs
0,9.57,2.12,1.35,1.85,1.52,1.68,2.5,1.68,Downstairs
0,9.56,2.02,1.27,1.98,1.55,1.62,2.75,1.62,Downstairs
0,9.63,2.14,1.25,2.03,1.69,1.59,2.74,1.59,Downstairs
0,9.55,2.23,1.37,2.19,1.68,1.83,2.91,1.83,Downstairs
0,3.75,1.01,0.7,2.29,1,2.24,6.85,2.24,Downstairs
0,9.61,1.73,1.08,2.3,1.65,1.41,3.17,1.41,Upstairs
0,9.4,2,1.07,2.29,1.79,1.44,3.03,1.44,Upstairs
0,9.43,1.91,1.09,2.02,1.76,1.42,2.77,1.42,Upstairs
0,9.4,2.08,0.99,1.98,1.72,1.26,2.66,1.26,Upstairs
0,9.5,2.04,0.92,1.92,1.84,1.23,2.65,1.23,Upstairs
0,9.22,2.31,1.06,1.84,1.87,1.44,2.49,1.44,Upstairs
0,9.41,2.01,1.03,1.77,1.94,1.39,2.39,1.39,Upstairs
0,9.48,1.97,1.19,2.24,1.73,1.83,3.02,1.83,Upstairs
0,3.89,0.63,0.95,2.48,1.17,3.23,5.94,3.23,Upstairs
0,9.6,2.31,1.58,2.03,1.58,1.99,2.79,1.99,Downstairs
0,9.54,2.33,1.25,1.79,1.51,1.57,2.42,1.57,Downstairs
0,9.59,2.23,1.42,1.75,1.44,1.73,2.41,1.73,Downstairs
0,9.58,2.21,1.31,1.95,1.63,1.65,2.59,1.65,Downstairs
0,9.63,2.15,1.33,1.79,1.72,1.66,2.4,1.66,Downstairs
0,9.58,2.1,1.31,1.76,1.62,1.63,2.39,1.63,Downstairs
0,8.89,1.87,1.05,1.57,1.39,1.46,2.36,1.46,Downstairs
0,8.08,-0.33,7.88,7.76,4.69,9.93,8.9,9.93,Jogging
0,6.71,0.19,7.11,6.82,4.39,9.29,7.8,9.29,Jogging
0,7.07,1.14,7.37,7.16,4.19,9.53,8.13,9.53,Jogging
0,8.19,0.86,7.58,7.08,4.79,9.71,8.02,9.71,Jogging
0,6.42,0.3,6.72,7.24,4.72,9.05,8.1,9.05,Jogging
0,7.1,-0.45,6.29,7.21,4.25,8.66,8.08,8.66,Jogging
0,6.47,-0.92,5.89,7.53,4.36,8.2,8.46,8.2,Jogging
0,5.99,-1.18,8.58,8.18,3.77,11.19,9.42,11.19,Jogging
0,6.35,-0.64,10.69,8.58,4.35,12.6,9.92,12.6,Jogging
0,6.27,-0.01,10.97,8.47,3.99,12.73,10.14,12.73,Jogging
0,6.43,0.12,10.92,8.17,4.76,12.68,9.86,12.68,Jogging
0,6.64,-1.12,10.37,7.97,4.34,12.15,9.32,12.15,Jogging
0,6.42,-1.26,9.7,7.98,3.88,11.83,9.19,11.83,Jogging
0,5.47,-0.55,9.14,7.64,3.98,11.84,9,11.84,Jogging
0,5.81,-0.37,9.34,7.63,3.75,11.8,8.71,11.8,Jogging
0,6,-0.29,9.97,7.59,4.59,12.49,8.62,12.49,Jogging
0,6.78,-0.59,10.53,7.55,4.04,12.55,8.77,12.55,Jogging
0,7.7,0.55,10.7,7.7,4.14,12.65,8.7,12.65,Jogging
0,7.03,-0.22,10.21,8.1,4.45,12.25,9.38,12.25,Jogging
0,7.68,-0.98,10.95,8.2,4.06,12.79,9.52,12.79,Jogging
0,5.96,-0.99,10.16,8.01,4.11,12.32,9.36,12.32,Jogging
0,6.15,0.13,10.06,8.14,4.7,11.99,9.32,11.99,Jogging
0,5.18,-0.62,8.92,7.16,3.49,11.15,8.42,11.15,Jogging
0,6.51,-0.18,10.3,7.8,4,12.26,8.81,12.26,Jogging
0,5.97,-0.07,10.58,8.29,4.26,12.59,9.39,12.59,Jogging
0,6.28,-0.41,10.33,7.74,3.89,12.32,9.03,12.32,Jogging
0,6.24,-0.78,9.78,7.72,4.51,12.09,8.9,12.09,Jogging
0,5.58,-0.54,9.81,7.15,3.99,11.97,8.62,11.97,Jogging
0,5.31,-0.49,9.57,7.78,3.85,11.69,9.36,11.69,Jogging
0,5.35,-0.38,10.33,7.39,3.65,12.2,9.31,12.2,Jogging
0,6.14,-0.76,10.14,8.36,4.09,12.2,9.81,12.2,Jogging
